"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate"
747050,"edc7dd9a-2879-4669-a24c-c69564c6ad50","/api/v1.1/game/747050/feed/live","R","2024","2024-04-26T23:05:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-747050-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,9,11,16,".407",133,"Oakland Athletics","/api/v1/teams/133",2,FALSE,FALSE,9,16,9,".640",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747050/content",NA,NA
744949,"5739e177-2d7f-43b6-9704-d2e12ffb45f8","/api/v1.1/game/744949/feed/live","R","2024","2024-04-26T23:07:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-744949-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,10,17,11,".607",119,"Los Angeles Dodgers","/api/v1/teams/119",2,FALSE,FALSE,9,13,14,".481",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744949/content",NA,NA
746972,"8eabae1f-7327-4384-95d9-16486eebf42e","/api/v1.1/game/746972/feed/live","R","2024","2024-04-26T23:10:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-746972-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,9,17,9,".654",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,9,14,13,".519",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746972/content",NA,NA
745835,"c21da516-3ea4-4b68-8d54-ecefcbfc136b","/api/v1.1/game/745835/feed/live","R","2024","2024-04-26T23:10:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-745835-2024-04-26","2024","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,9,12,14,".462",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,9,13,12,".520",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745835/content",NA,NA
746078,"9db78214-f997-40fc-b450-e9a79646ae89","/api/v1.1/game/746078/feed/live","R","2024","2024-04-26T23:10:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-746078-2024-04-26","2024","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,10,11,14,".440",120,"Washington Nationals","/api/v1/teams/120",1,FALSE,FALSE,9,6,21,".222",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746078/content",NA,NA
747129,"b26c6e32-c436-4c3c-89ba-588fb68377dd","/api/v1.1/game/747129/feed/live","R","2024","2024-04-26T23:20:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-747129-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,9,18,8,".692",114,"Cleveland Guardians","/api/v1/teams/114",6,TRUE,FALSE,9,18,6,".750",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/747129/content",NA,NA
746808,"74034dd6-2ecd-4857-9458-ed9c1ae824cd","/api/v1.1/game/746808/feed/live","R","2024","2024-04-26T23:40:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-746808-2024-04-26","2024","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,9,13,14,".481",139,"Tampa Bay Rays","/api/v1/teams/139",9,TRUE,FALSE,9,4,22,".154",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746808/content",NA,NA
745025,"8b4b19cc-80ee-4a05-9774-e549e17f095c","/api/v1.1/game/745025/feed/live","R","2024","2024-04-27T00:05:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-745025-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,9,14,12,".538",113,"Cincinnati Reds","/api/v1/teams/113",2,TRUE,FALSE,9,14,13,".519",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745025/content",NA,NA
746000,"2de2d976-2938-4ce3-b09a-fc510e2b0d08","/api/v1.1/game/746000/feed/live","R","2024","2024-04-27T00:10:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-746000-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,9,17,10,".630",147,"New York Yankees","/api/v1/teams/147",7,TRUE,FALSE,10,17,8,".680",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/746000/content",NA,NA
746243,"c1e7815e-53c6-4ecd-890d-b0f842267b99","/api/v1.1/game/746243/feed/live","R","2024","2024-04-27T01:38:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-746243-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,9,12,13,".480",142,"Minnesota Twins","/api/v1/teams/142",3,FALSE,FALSE,9,10,16,".385",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/746243/content",NA,NA
745269,"2bb1b50e-bd8e-450b-bddd-61136931499c","/api/v1.1/game/745269/feed/live","R","2024","2024-04-27T01:40:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-745269-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,9,12,15,".444",109,"Arizona Diamondbacks","/api/v1/teams/109",6,TRUE,FALSE,9,14,12,".538",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745269/content",NA,NA
745424,"de01e4a2-34fa-49e4-b63f-f25e87205ee1","/api/v1.1/game/745424/feed/live","R","2024","2024-04-27T01:40:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-745424-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,9,17,10,".630",143,"Philadelphia Phillies","/api/v1/teams/143",3,FALSE,FALSE,10,14,15,".483",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745424/content",NA,NA
745347,"c015cd6f-473e-4752-903f-db5d508da326","/api/v1.1/game/745347/feed/live","R","2024","2024-04-27T02:15:00Z","2024-04-26",FALSE,1,TRUE,"N","P","N","14-745347-2024-04-26","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,12,13,14,".481",134,"Pittsburgh Pirates","/api/v1/teams/134",3,TRUE,FALSE,9,13,14,".481",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745347/content",NA,NA
744946,"71b38f2a-0526-4cd8-852d-89502c7a008e","/api/v1.1/game/744946/feed/live","R","2024","2024-04-27T19:07:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-744946-2024-04-27","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,10,18,11,".621",119,"Los Angeles Dodgers","/api/v1/teams/119",2,FALSE,FALSE,9,13,15,".464",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744946/content",NA,NA
747052,"f0edec45-35d9-45ea-8721-004ef2f1033f","/api/v1.1/game/747052/feed/live","R","2024","2024-04-27T20:05:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-747052-2024-04-27","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,9,11,17,".393",133,"Oakland Athletics","/api/v1/teams/133",7,TRUE,FALSE,9,17,9,".654",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747052/content",NA,NA
745833,"2954059d-949a-451e-b2b7-90a5d03f5a3c","/api/v1.1/game/745833/feed/live","R","2024","2024-04-27T20:05:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-745833-2024-04-27","2024","day",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,9,13,14,".481",138,"St. Louis Cardinals","/api/v1/teams/138",4,FALSE,FALSE,9,13,13,".500",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745833/content",NA,NA
745020,"83f6bfed-0f03-42d7-97e9-f71cae90e05d","/api/v1.1/game/745020/feed/live","R","2024","2024-04-27T20:05:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-745020-2024-04-27","2024","day",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,9,15,12,".556",113,"Cincinnati Reds","/api/v1/teams/113",4,FALSE,FALSE,9,14,14,".500",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745020/content",NA,NA
746971,"781e4441-cde8-4d4b-991f-a2fa83174b82","/api/v1.1/game/746971/feed/live","R","2024","2024-04-27T20:10:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-746971-2024-04-27","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,9,17,10,".630",112,"Chicago Cubs","/api/v1/teams/112",17,TRUE,FALSE,9,15,13,".536",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746971/content",NA,NA
746075,"3b5ae35a-d85a-48eb-8c84-310f2160a24e","/api/v1.1/game/746075/feed/live","R","2024","2024-04-27T20:10:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-746075-2024-04-27","2024","day",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,10,12,14,".462",120,"Washington Nationals","/api/v1/teams/120",4,FALSE,FALSE,9,6,22,".214",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746075/content",NA,NA
746560,"a3edfe18-e8a5-4209-89a1-363e54a94a63","/api/v1.1/game/746560/feed/live","R","2024","2024-04-27T22:05:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-746560-2024-04-27","2024","night","in Mexico City, MX",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,9,8,19,".296",117,"Houston Astros","/api/v1/teams/117",4,FALSE,FALSE,9,7,20,".259",115,"Colorado Rockies","/api/v1/teams/115",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/746560/content",NA,NA
746484,"758ca09d-5eb3-4315-9720-5bf908071842","/api/v1.1/game/746484/feed/live","R","2024","2024-04-27T22:10:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-746484-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,9,17,11,".607",118,"Kansas City Royals","/api/v1/teams/118",6,TRUE,FALSE,9,15,12,".556",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/746484/content",NA,NA
746803,"2f95abc3-e7f5-46da-af9c-d7d8a9220d80","/api/v1.1/game/746803/feed/live","R","2024","2024-04-27T23:10:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-746803-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,9,13,15,".464",139,"Tampa Bay Rays","/api/v1/teams/139",8,TRUE,FALSE,9,5,22,".185",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746803/content",NA,NA
745998,"81d1dbbc-62d8-48c2-bd0d-cce24916fba3","/api/v1.1/game/745998/feed/live","R","2024","2024-04-27T23:10:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-745998-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,15,TRUE,FALSE,9,18,10,".643",147,"New York Yankees","/api/v1/teams/147",3,FALSE,FALSE,10,17,9,".654",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/745998/content",NA,NA
747131,"4114f822-bc0f-4a4f-9584-2e9a60fab932","/api/v1.1/game/747131/feed/live","R","2024","2024-04-27T23:20:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-747131-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,9,19,8,".704",114,"Cleveland Guardians","/api/v1/teams/114",2,FALSE,FALSE,9,18,7,".720",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/747131/content",NA,NA
745425,"c47694e6-6cd2-4e4c-a11b-be6198ad2071","/api/v1.1/game/745425/feed/live","R","2024","2024-04-28T00:40:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-745425-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,9,18,10,".643",143,"Philadelphia Phillies","/api/v1/teams/143",1,FALSE,FALSE,10,14,16,".467",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745425/content",NA,NA
745350,"44873cdb-a7e2-4638-9e1a-e538c2a84233","/api/v1.1/game/745350/feed/live","R","2024","2024-04-28T01:05:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-745350-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,12,14,14,".500",134,"Pittsburgh Pirates","/api/v1/teams/134",3,FALSE,FALSE,9,13,15,".464",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745350/content",NA,NA
746245,"032c1e02-59fb-4b62-a236-d9fdeced9cce","/api/v1.1/game/746245/feed/live","R","2024","2024-04-28T01:38:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-746245-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,16,TRUE,FALSE,9,13,13,".500",142,"Minnesota Twins","/api/v1/teams/142",5,FALSE,FALSE,9,10,17,".370",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/746245/content",NA,NA
745266,"e60992f8-c5b2-41a6-9a13-9ccad55f7196","/api/v1.1/game/745266/feed/live","R","2024","2024-04-28T01:40:00Z","2024-04-27",FALSE,1,TRUE,"N","P","N","14-745266-2024-04-27","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,9,12,16,".429",109,"Arizona Diamondbacks","/api/v1/teams/109",3,TRUE,FALSE,9,15,12,".556",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745266/content",NA,NA
747045,"9406f148-3b20-45c1-9901-d2e5b6054c47","/api/v1.1/game/747045/feed/live","R","2024","2024-04-28T17:35:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-747045-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,9,12,17,".414",133,"Oakland Athletics","/api/v1/teams/133",6,FALSE,FALSE,9,17,10,".630",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747045/content",NA,NA
747125,"45a7a5e6-2c7c-482a-8ae0-5e4e8574646e","/api/v1.1/game/747125/feed/live","R","2024","2024-04-28T17:35:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-747125-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,9,19,9,".679",114,"Cleveland Guardians","/api/v1/teams/114",4,TRUE,FALSE,9,19,7,".731",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/747125/content",NA,NA
744947,"9041be30-be78-4317-a9e0-aad3c74574e5","/api/v1.1/game/744947/feed/live","R","2024","2024-04-28T17:37:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-744947-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,10,18,12,".600",119,"Los Angeles Dodgers","/api/v1/teams/119",3,TRUE,FALSE,9,14,15,".483",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744947/content",NA,NA
746483,"0d9de580-6799-4d2d-9224-d6f10c3b654c","/api/v1.1/game/746483/feed/live","R","2024","2024-04-28T17:40:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-746483-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,9,17,12,".586",118,"Kansas City Royals","/api/v1/teams/118",4,TRUE,FALSE,9,16,12,".571",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/746483/content",NA,NA
745834,"b2b735b9-df8b-4841-97b7-bf8353274c84","/api/v1.1/game/745834/feed/live","R","2024","2024-04-28T17:40:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-745834-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,9,13,15,".464",138,"St. Louis Cardinals","/api/v1/teams/138",4,TRUE,FALSE,9,14,13,".519",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745834/content",NA,NA
746077,"42b5f6fd-59ef-4394-a76c-caf8561ff330","/api/v1.1/game/746077/feed/live","R","2024","2024-04-28T17:40:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-746077-2024-04-28","2024","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,10,13,14,".481",120,"Washington Nationals","/api/v1/teams/120",9,FALSE,FALSE,9,6,23,".207",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746077/content",NA,NA
746805,"41509bab-7e3a-449f-a8a0-5c4df7618180","/api/v1.1/game/746805/feed/live","R","2024","2024-04-28T18:10:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-746805-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,9,13,16,".448",139,"Tampa Bay Rays","/api/v1/teams/139",4,TRUE,FALSE,9,6,22,".214",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746805/content",NA,NA
746001,"498821a3-fe25-4d6d-8856-068a28bff397","/api/v1.1/game/746001/feed/live","R","2024","2024-04-28T18:10:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-746001-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,15,TRUE,FALSE,9,19,10,".655",147,"New York Yankees","/api/v1/teams/147",5,FALSE,FALSE,10,17,10,".630",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/746001/content",NA,NA
745022,"d14e4f71-f487-49c5-aef6-81b216a4cf6c","/api/v1.1/game/745022/feed/live","R","2024","2024-04-28T18:35:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-745022-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,9,15,13,".536",113,"Cincinnati Reds","/api/v1/teams/113",4,TRUE,FALSE,9,15,14,".517",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745022/content",NA,NA
746561,"4f2f66d6-2591-44c7-ad83-b8354c07febc","/api/v1.1/game/746561/feed/live","R","2024","2024-04-28T20:05:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-746561-2024-04-28","2024","day","in Mexico City, MX",9,FALSE,145,2,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,9,9,19,".321",117,"Houston Astros","/api/v1/teams/117",2,FALSE,FALSE,9,7,21,".250",115,"Colorado Rockies","/api/v1/teams/115",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/746561/content",NA,NA
745349,"8e9f890a-3ea3-4f56-a23e-d2be63955638","/api/v1.1/game/745349/feed/live","R","2024","2024-04-28T20:05:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-745349-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,12,14,15,".483",134,"Pittsburgh Pirates","/api/v1/teams/134",3,TRUE,FALSE,9,14,15,".483",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745349/content",NA,NA
746237,"2f8e8eb2-65ac-43e9-ae94-e571bd3bfdc7","/api/v1.1/game/746237/feed/live","R","2024","2024-04-28T20:07:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-746237-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,9,14,13,".519",142,"Minnesota Twins","/api/v1/teams/142",5,FALSE,FALSE,9,10,18,".357",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/746237/content",NA,NA
745265,"7e8ba658-f5a4-4a07-a4ed-199100b2e0f1","/api/v1.1/game/745265/feed/live","R","2024","2024-04-28T20:10:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-745265-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,9,13,16,".448",109,"Arizona Diamondbacks","/api/v1/teams/109",2,FALSE,FALSE,9,15,13,".536",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745265/content",NA,NA
745428,"33799d1a-4692-4e59-aa92-86844235d298","/api/v1.1/game/745428/feed/live","R","2024","2024-04-28T20:10:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-745428-2024-04-28","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,9,19,10,".655",143,"Philadelphia Phillies","/api/v1/teams/143",6,FALSE,FALSE,10,14,17,".452",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745428/content",NA,NA
746967,"b6751f31-e0d3-4be7-9764-4943cf4369a3","/api/v1.1/game/746967/feed/live","R","2024","2024-04-28T23:10:00Z","2024-04-28",FALSE,1,TRUE,"N","P","N","14-746967-2024-04-28","2024","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,9,17,11,".607",112,"Chicago Cubs","/api/v1/teams/112",5,TRUE,FALSE,9,16,13,".552",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746967/content",NA,NA
747046,"03c2e4f2-567d-4c1c-8092-d108613a3cdb","/api/v1.1/game/747046/feed/live","R","2024","2024-04-29T22:35:00Z","2024-04-29",FALSE,1,TRUE,"N","P","N","14-747046-2024-04-29","2024","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,10,19,11,".633",147,"New York Yankees","/api/v1/teams/147",2,TRUE,FALSE,10,18,10,".643",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747046/content",NA,NA
